time,dBm
2025-11-13T19:58:16.348215Z,-94.22
2025-11-13T19:58:16.349215Z,-92.58
2025-11-13T19:58:16.350215Z,-90.41
2025-11-13T19:58:16.351215Z,-92.45
2025-11-13T19:58:16.352215Z,-92.83
2025-11-13T19:58:16.353215Z,-93.01
2025-11-13T19:58:16.354215Z,-92.71
2025-11-13T19:58:16.355215Z,-91.11
2025-11-13T19:58:16.356215Z,-91.41
2025-11-13T19:58:16.357215Z,-91.73
2025-11-13T19:58:16.358215Z,-91.96
2025-11-13T19:58:16.359215Z,-92.22
2025-11-13T19:58:16.360215Z,-92.68
2025-11-13T19:58:16.361215Z,-93.47
2025-11-13T19:58:16.362215Z,-91.34
2025-11-13T19:58:16.363215Z,-92.35
2025-11-13T19:58:16.364215Z,-92.59
2025-11-13T19:58:16.365215Z,-90.70
2025-11-13T19:58:16.366215Z,-92.49
2025-11-13T19:58:16.367215Z,-93.88
2025-11-13T19:58:16.368215Z,-91.05
2025-11-13T19:58:16.369215Z,-92.31
2025-11-13T19:58:16.370215Z,-90.51
2025-11-13T19:58:16.371215Z,-89.92
2025-11-13T19:58:16.372215Z,-91.79
2025-11-13T19:58:16.373215Z,-90.39
2025-11-13T19:58:16.374215Z,-93.45
2025-11-13T19:58:16.375215Z,-92.64
2025-11-13T19:58:16.376215Z,-89.94
2025-11-13T19:58:16.377215Z,-90.60
2025-11-13T19:58:16.378215Z,-91.62
2025-11-13T19:58:16.379215Z,-93.38
2025-11-13T19:58:16.380215Z,-93.45
2025-11-13T19:58:16.381215Z,-92.42
2025-11-13T19:58:16.382215Z,-90.37
2025-11-13T19:58:16.383215Z,-90.31
2025-11-13T19:58:16.384215Z,-92.77
2025-11-13T19:58:16.385215Z,-92.97
2025-11-13T19:58:16.386215Z,-92.04
2025-11-13T19:58:16.387215Z,-89.75
2025-11-13T19:58:16.388215Z,-91.05
2025-11-13T19:58:16.389215Z,-90.38
2025-11-13T19:58:16.390215Z,-92.07
2025-11-13T19:58:16.391215Z,-91.21
2025-11-13T19:58:16.392215Z,-91.77
2025-11-13T19:58:16.393215Z,-92.19
2025-11-13T19:58:16.394215Z,-92.38
2025-11-13T19:58:16.395215Z,-89.91
2025-11-13T19:58:16.396215Z,-93.50
2025-11-13T19:58:16.397215Z,-90.19
2025-11-13T19:58:16.398215Z,-95.66
2025-11-13T19:58:16.399215Z,-91.43
2025-11-13T19:58:16.400215Z,-91.63
2025-11-13T19:58:16.401215Z,-91.62
2025-11-13T19:58:16.402215Z,-92.01
2025-11-13T19:58:16.403215Z,-92.43
2025-11-13T19:58:16.404215Z,-91.19
2025-11-13T19:58:16.405215Z,-91.41
2025-11-13T19:58:16.406215Z,-91.99
2025-11-13T19:58:16.407215Z,-92.69
2025-11-13T19:58:16.408215Z,-92.88
2025-11-13T19:58:16.409215Z,-90.40
2025-11-13T19:58:16.410215Z,-92.06
2025-11-13T19:58:16.411215Z,-92.97
2025-11-13T19:58:16.412215Z,-92.54
2025-11-13T19:58:16.413215Z,-93.13
2025-11-13T19:58:16.414215Z,-90.35
2025-11-13T19:58:16.415215Z,-92.00
2025-11-13T19:58:16.416215Z,-89.14
2025-11-13T19:58:16.417215Z,-91.25
2025-11-13T19:58:16.418215Z,-94.42
2025-11-13T19:58:16.419215Z,-93.73
2025-11-13T19:58:16.420215Z,-90.08
2025-11-13T19:58:16.421215Z,-92.08
2025-11-13T19:58:16.422215Z,-93.82
2025-11-13T19:58:16.423215Z,-93.78
2025-11-13T19:58:16.424215Z,-93.51
2025-11-13T19:58:16.425215Z,-94.05
2025-11-13T19:58:16.426215Z,-94.56
2025-11-13T19:58:16.427215Z,-90.46
2025-11-13T19:58:16.428215Z,-89.86
2025-11-13T19:58:16.429215Z,-92.91
2025-11-13T19:58:16.430215Z,-93.53
2025-11-13T19:58:16.431215Z,-94.16
2025-11-13T19:58:16.432215Z,-91.79
2025-11-13T19:58:16.433215Z,-93.71
2025-11-13T19:58:16.434215Z,-91.89
2025-11-13T19:58:16.435215Z,-90.19
2025-11-13T19:58:16.436215Z,-89.65
2025-11-13T19:58:16.437215Z,-92.87
2025-11-13T19:58:16.438215Z,-91.12
2025-11-13T19:58:16.439215Z,-93.52
2025-11-13T19:58:16.440215Z,-92.09
2025-11-13T19:58:16.441215Z,-94.14
2025-11-13T19:58:16.442215Z,-92.18
2025-11-13T19:58:16.443215Z,-91.84
2025-11-13T19:58:16.444215Z,-91.35
2025-11-13T19:58:16.445215Z,-91.50
2025-11-13T19:58:16.446215Z,-93.81
2025-11-13T19:58:16.447215Z,-93.55
2025-11-13T19:58:16.448215Z,-90.30
2025-11-13T19:58:16.449215Z,-93.79
2025-11-13T19:58:16.450215Z,-93.13
2025-11-13T19:58:16.451215Z,-93.69
2025-11-13T19:58:16.452215Z,-91.60
2025-11-13T19:58:16.453215Z,-92.96
2025-11-13T19:58:16.454215Z,-93.37
2025-11-13T19:58:16.455215Z,-94.68
2025-11-13T19:58:16.456215Z,-95.35
2025-11-13T19:58:16.457215Z,-93.60
2025-11-13T19:58:16.458215Z,-91.23
2025-11-13T19:58:16.459215Z,-92.05
2025-11-13T19:58:16.460215Z,-93.59
2025-11-13T19:58:16.461215Z,-93.12
2025-11-13T19:58:16.462215Z,-91.88
2025-11-13T19:58:16.463215Z,-92.49
2025-11-13T19:58:16.464215Z,-91.14
2025-11-13T19:58:16.465215Z,-93.18
2025-11-13T19:58:16.466215Z,-90.30
2025-11-13T19:58:16.467215Z,-91.93
2025-11-13T19:58:16.468215Z,-93.37
2025-11-13T19:58:16.469215Z,-93.63
2025-11-13T19:58:16.470215Z,-92.78
2025-11-13T19:58:16.471215Z,-92.92
2025-11-13T19:58:16.472215Z,-93.16
2025-11-13T19:58:16.473215Z,-93.24
2025-11-13T19:58:16.474215Z,-93.32
2025-11-13T19:58:16.475215Z,-92.70
2025-11-13T19:58:16.476215Z,-93.73
2025-11-13T19:58:16.477215Z,-94.70
2025-11-13T19:58:16.478215Z,-92.56
2025-11-13T19:58:16.479215Z,-92.48
2025-11-13T19:58:16.480215Z,-92.06
2025-11-13T19:58:16.481215Z,-91.83
2025-11-13T19:58:16.482215Z,-91.61
2025-11-13T19:58:16.483215Z,-92.53
2025-11-13T19:58:16.484215Z,-90.83
2025-11-13T19:58:16.485215Z,-91.08
2025-11-13T19:58:16.486215Z,-93.08
2025-11-13T19:58:16.487215Z,-90.82
2025-11-13T19:58:16.488215Z,-92.04
2025-11-13T19:58:16.489215Z,-92.45
2025-11-13T19:58:16.490215Z,-91.98
2025-11-13T19:58:16.491215Z,-92.21
2025-11-13T19:58:16.492215Z,-94.42
2025-11-13T19:58:16.493215Z,-91.13
2025-11-13T19:58:16.494215Z,-92.33
2025-11-13T19:58:16.495215Z,-92.49
2025-11-13T19:58:16.496215Z,-93.03
2025-11-13T19:58:16.497215Z,-90.97
2025-11-13T19:58:16.498215Z,-90.90
2025-11-13T19:58:16.499215Z,-94.18
2025-11-13T19:58:16.500215Z,-89.36
2025-11-13T19:58:16.501215Z,-89.90
2025-11-13T19:58:16.502215Z,-92.34
2025-11-13T19:58:16.503215Z,-92.56
2025-11-13T19:58:16.504215Z,-93.29
2025-11-13T19:58:16.505215Z,-93.52
2025-11-13T19:58:16.506215Z,-92.86
2025-11-13T19:58:16.507215Z,-94.22
2025-11-13T19:58:16.508215Z,-91.39
2025-11-13T19:58:16.509215Z,-91.98
2025-11-13T19:58:16.510215Z,-92.03
2025-11-13T19:58:16.511215Z,-93.85
2025-11-13T19:58:16.512215Z,-93.58
2025-11-13T19:58:16.513215Z,-92.25
2025-11-13T19:58:16.514215Z,-91.57
2025-11-13T19:58:16.515215Z,-91.31
2025-11-13T19:58:16.516215Z,-89.69
2025-11-13T19:58:16.517215Z,-93.15
2025-11-13T19:58:16.518215Z,-91.08
2025-11-13T19:58:16.519215Z,-91.58
2025-11-13T19:58:16.520215Z,-94.85
2025-11-13T19:58:16.521215Z,-91.64
2025-11-13T19:58:16.522215Z,-94.24
2025-11-13T19:58:16.523215Z,-92.36
2025-11-13T19:58:16.524215Z,-91.02
2025-11-13T19:58:16.525215Z,-94.32
2025-11-13T19:58:16.526215Z,-93.87
2025-11-13T19:58:16.527215Z,-91.94
2025-11-13T19:58:16.528215Z,-93.15
2025-11-13T19:58:16.529215Z,-91.38
2025-11-13T19:58:16.530215Z,-90.21
2025-11-13T19:58:16.531215Z,-91.27
2025-11-13T19:58:16.532215Z,-92.46
2025-11-13T19:58:16.533215Z,-92.39
2025-11-13T19:58:16.534215Z,-92.57
2025-11-13T19:58:16.535215Z,-92.65
2025-11-13T19:58:16.536215Z,-90.52
2025-11-13T19:58:16.537215Z,-92.87
2025-11-13T19:58:16.538215Z,-92.57
2025-11-13T19:58:16.539215Z,-91.64
2025-11-13T19:58:16.540215Z,-92.64
2025-11-13T19:58:16.541215Z,-91.52
2025-11-13T19:58:16.542215Z,-90.67
2025-11-13T19:58:16.543215Z,-93.20
2025-11-13T19:58:16.544215Z,-92.84
2025-11-13T19:58:16.545215Z,-92.43
2025-11-13T19:58:16.546215Z,-93.50
2025-11-13T19:58:16.547215Z,-92.97
2025-11-13T19:58:16.548215Z,-91.31
2025-11-13T19:58:16.549215Z,-91.19
2025-11-13T19:58:16.550215Z,-92.92
2025-11-13T19:58:16.551215Z,-93.22
2025-11-13T19:58:16.552215Z,-90.54
2025-11-13T19:58:16.553215Z,-90.53
2025-11-13T19:58:16.554215Z,-90.94
2025-11-13T19:58:16.555215Z,-90.36
2025-11-13T19:58:16.556215Z,-93.51
2025-11-13T19:58:16.557215Z,-92.74
2025-11-13T19:58:16.558215Z,-91.24
2025-11-13T19:58:16.559215Z,-90.27
2025-11-13T19:58:16.560215Z,-92.26
2025-11-13T19:58:16.561215Z,-92.09
2025-11-13T19:58:16.562215Z,-93.62
2025-11-13T19:58:16.563215Z,-91.69
2025-11-13T19:58:16.564215Z,-92.77
2025-11-13T19:58:16.565215Z,-93.88
2025-11-13T19:58:16.566215Z,-91.57
2025-11-13T19:58:16.567215Z,-93.56
2025-11-13T19:58:16.568215Z,-91.82
2025-11-13T19:58:16.569215Z,-91.30
2025-11-13T19:58:16.570215Z,-91.78
2025-11-13T19:58:16.571215Z,-92.16
2025-11-13T19:58:16.572215Z,-92.55
2025-11-13T19:58:16.573215Z,-91.96
2025-11-13T19:58:16.574215Z,-91.30
2025-11-13T19:58:16.575215Z,-92.24
2025-11-13T19:58:16.576215Z,-95.00
2025-11-13T19:58:16.577215Z,-94.36
2025-11-13T19:58:16.578215Z,-92.13
2025-11-13T19:58:16.579215Z,-92.07
2025-11-13T19:58:16.580215Z,-92.63
2025-11-13T19:58:16.581215Z,-94.53
2025-11-13T19:58:16.582215Z,-91.81
2025-11-13T19:58:16.583215Z,-90.03
2025-11-13T19:58:16.584215Z,-91.69
2025-11-13T19:58:16.585215Z,-92.25
2025-11-13T19:58:16.586215Z,-89.04
2025-11-13T19:58:16.587215Z,-90.63
2025-11-13T19:58:16.588215Z,-91.45
2025-11-13T19:58:16.589215Z,-91.07
2025-11-13T19:58:16.590215Z,-90.24
2025-11-13T19:58:16.591215Z,-92.50
2025-11-13T19:58:16.592215Z,-92.78
2025-11-13T19:58:16.593215Z,-90.57
2025-11-13T19:58:16.594215Z,-89.17
2025-11-13T19:58:16.595215Z,-92.59
2025-11-13T19:58:16.596215Z,-92.12
2025-11-13T19:58:16.597215Z,-93.07
2025-11-13T19:58:16.598215Z,-92.67
2025-11-13T19:58:16.599215Z,-88.57
2025-11-13T19:58:16.600215Z,-92.19
2025-11-13T19:58:16.601215Z,-91.68
2025-11-13T19:58:16.602215Z,-94.12
2025-11-13T19:58:16.603215Z,-92.51
2025-11-13T19:58:16.604215Z,-93.11
2025-11-13T19:58:16.605215Z,-91.57
2025-11-13T19:58:16.606215Z,-90.43
2025-11-13T19:58:16.607215Z,-93.41
2025-11-13T19:58:16.608215Z,-93.19
2025-11-13T19:58:16.609215Z,-90.70
2025-11-13T19:58:16.610215Z,-91.97
2025-11-13T19:58:16.611215Z,-90.93
2025-11-13T19:58:16.612215Z,-91.51
2025-11-13T19:58:16.613215Z,-90.87
2025-11-13T19:58:16.614215Z,-92.86
2025-11-13T19:58:16.615215Z,-93.30
2025-11-13T19:58:16.616215Z,-92.62
2025-11-13T19:58:16.617215Z,-89.24
2025-11-13T19:58:16.618215Z,-92.32
2025-11-13T19:58:16.619215Z,-93.50
2025-11-13T19:58:16.620215Z,-89.64
2025-11-13T19:58:16.621215Z,-91.75
2025-11-13T19:58:16.622215Z,-91.79
2025-11-13T19:58:16.623215Z,-93.75
2025-11-13T19:58:16.624215Z,-90.64
2025-11-13T19:58:16.625215Z,-91.79
2025-11-13T19:58:16.626215Z,-93.01
2025-11-13T19:58:16.627215Z,-93.31
2025-11-13T19:58:16.628215Z,-90.96
2025-11-13T19:58:16.629215Z,-92.09
2025-11-13T19:58:16.630215Z,-93.43
2025-11-13T19:58:16.631215Z,-94.30
2025-11-13T19:58:16.632215Z,-92.52
2025-11-13T19:58:16.633215Z,-92.55
2025-11-13T19:58:16.634215Z,-92.96
2025-11-13T19:58:16.635215Z,-91.52
2025-11-13T19:58:16.636215Z,-93.63
2025-11-13T19:58:16.637215Z,-91.95
2025-11-13T19:58:16.638215Z,-93.20
2025-11-13T19:58:16.639215Z,-91.89
2025-11-13T19:58:16.640215Z,-93.14
2025-11-13T19:58:16.641215Z,-91.50
2025-11-13T19:58:16.642215Z,-92.52
2025-11-13T19:58:16.643215Z,-92.84
2025-11-13T19:58:16.644215Z,-90.14
2025-11-13T19:58:16.645215Z,-92.27
2025-11-13T19:58:16.646215Z,-91.47
2025-11-13T19:58:16.647215Z,-92.32
2025-11-13T19:58:16.648215Z,-93.60
2025-11-13T19:58:16.649215Z,-92.49
2025-11-13T19:58:16.650215Z,-93.81
2025-11-13T19:58:16.651215Z,-90.65
2025-11-13T19:58:16.652215Z,-92.74
2025-11-13T19:58:16.653215Z,-91.80
2025-11-13T19:58:16.654215Z,-90.54
2025-11-13T19:58:16.655215Z,-91.64
2025-11-13T19:58:16.656215Z,-91.49
2025-11-13T19:58:16.657215Z,-92.82
2025-11-13T19:58:16.658215Z,-93.93
2025-11-13T19:58:16.659215Z,-93.67
2025-11-13T19:58:16.660215Z,-91.08
2025-11-13T19:58:16.661215Z,-92.71
2025-11-13T19:58:16.662215Z,-92.38
2025-11-13T19:58:16.663215Z,-93.03
2025-11-13T19:58:16.664215Z,-89.10
2025-11-13T19:58:16.665215Z,-92.31
2025-11-13T19:58:16.666215Z,-92.11
2025-11-13T19:58:16.667215Z,-90.04
2025-11-13T19:58:16.668215Z,-93.89
2025-11-13T19:58:16.669215Z,-91.86
2025-11-13T19:58:16.670215Z,-93.58
2025-11-13T19:58:16.671215Z,-90.57
2025-11-13T19:58:16.672215Z,-92.16
2025-11-13T19:58:16.673215Z,-91.65
2025-11-13T19:58:16.674215Z,-91.63
2025-11-13T19:58:16.675215Z,-92.42
2025-11-13T19:58:16.676215Z,-93.31
2025-11-13T19:58:16.677215Z,-90.99
2025-11-13T19:58:16.678215Z,-92.69
2025-11-13T19:58:16.679215Z,-91.30
2025-11-13T19:58:16.680215Z,-93.76
2025-11-13T19:58:16.681215Z,-91.68
2025-11-13T19:58:16.682215Z,-91.57
2025-11-13T19:58:16.683215Z,-92.77
2025-11-13T19:58:16.684215Z,-90.10
2025-11-13T19:58:16.685215Z,-89.91
2025-11-13T19:58:16.686215Z,-93.05
2025-11-13T19:58:16.687215Z,-91.16
2025-11-13T19:58:16.688215Z,-93.54
2025-11-13T19:58:16.689215Z,-90.99
2025-11-13T19:58:16.690215Z,-89.97
2025-11-13T19:58:16.691215Z,-94.13
2025-11-13T19:58:16.692215Z,-91.31
2025-11-13T19:58:16.693215Z,-92.25
2025-11-13T19:58:16.694215Z,-92.45
2025-11-13T19:58:16.695215Z,-90.76
2025-11-13T19:58:16.696215Z,-92.05
2025-11-13T19:58:16.697215Z,-92.13
2025-11-13T19:58:16.698215Z,-91.33
2025-11-13T19:58:16.699215Z,-92.41
2025-11-13T19:58:16.700215Z,-92.27
2025-11-13T19:58:16.701215Z,-92.02
2025-11-13T19:58:16.702215Z,-91.27
2025-11-13T19:58:16.703215Z,-91.02
2025-11-13T19:58:16.704215Z,-92.97
2025-11-13T19:58:16.705215Z,-90.63
2025-11-13T19:58:16.706215Z,-93.59
2025-11-13T19:58:16.707215Z,-93.96
2025-11-13T19:58:16.708215Z,-92.51
2025-11-13T19:58:16.709215Z,-91.16
2025-11-13T19:58:16.710215Z,-92.22
2025-11-13T19:58:16.711215Z,-90.07
2025-11-13T19:58:16.712215Z,-92.68
2025-11-13T19:58:16.713215Z,-92.41
2025-11-13T19:58:16.714215Z,-91.78
2025-11-13T19:58:16.715215Z,-94.32
2025-11-13T19:58:16.716215Z,-91.79
2025-11-13T19:58:16.717215Z,-91.67
2025-11-13T19:58:16.718215Z,-92.23
2025-11-13T19:58:16.719215Z,-87.13
2025-11-13T19:58:16.720215Z,-94.31
2025-11-13T19:58:16.721215Z,-91.97
2025-11-13T19:58:16.722215Z,-92.40
2025-11-13T19:58:16.723215Z,-92.19
2025-11-13T19:58:16.724215Z,-91.28
2025-11-13T19:58:16.725215Z,-92.12
2025-11-13T19:58:16.726215Z,-92.65
2025-11-13T19:58:16.727215Z,-92.97
2025-11-13T19:58:16.728215Z,-92.05
2025-11-13T19:58:16.729215Z,-90.41
2025-11-13T19:58:16.730215Z,-90.79
2025-11-13T19:58:16.731215Z,-90.53
2025-11-13T19:58:16.732215Z,-93.11
2025-11-13T19:58:16.733215Z,-89.22
2025-11-13T19:58:16.734215Z,-91.13
2025-11-13T19:58:16.735215Z,-91.82
2025-11-13T19:58:16.736215Z,-91.92
2025-11-13T19:58:16.737215Z,-94.59
2025-11-13T19:58:16.738215Z,-90.92
2025-11-13T19:58:16.739215Z,-90.45
2025-11-13T19:58:16.740215Z,-90.35
2025-11-13T19:58:16.741215Z,-90.36
2025-11-13T19:58:16.742215Z,-93.11
2025-11-13T19:58:16.743215Z,-94.20
2025-11-13T19:58:16.744215Z,-91.48
2025-11-13T19:58:16.745215Z,-93.03
2025-11-13T19:58:16.746215Z,-93.19
2025-11-13T19:58:16.747215Z,-92.57
2025-11-13T19:58:16.748215Z,-91.72
2025-11-13T19:58:16.749215Z,-93.30
2025-11-13T19:58:16.750215Z,-93.69
2025-11-13T19:58:16.751215Z,-91.46
2025-11-13T19:58:16.752215Z,-91.51
2025-11-13T19:58:16.753215Z,-93.25
2025-11-13T19:58:16.754215Z,-92.85
2025-11-13T19:58:16.755215Z,-92.07
2025-11-13T19:58:16.756215Z,-90.82
2025-11-13T19:58:16.757215Z,-93.70
2025-11-13T19:58:16.758215Z,-90.68
2025-11-13T19:58:16.759215Z,-92.66
2025-11-13T19:58:16.760215Z,-92.50
2025-11-13T19:58:16.761215Z,-91.57
2025-11-13T19:58:16.762215Z,-92.58
2025-11-13T19:58:16.763215Z,-93.79
2025-11-13T19:58:16.764215Z,-93.69
2025-11-13T19:58:16.765215Z,-91.91
2025-11-13T19:58:16.766215Z,-90.76
2025-11-13T19:58:16.767215Z,-93.44
2025-11-13T19:58:16.768215Z,-91.43
2025-11-13T19:58:16.769215Z,-95.73
2025-11-13T19:58:16.770215Z,-92.57
2025-11-13T19:58:16.771215Z,-92.63
2025-11-13T19:58:16.772215Z,-92.79
2025-11-13T19:58:16.773215Z,-92.83
2025-11-13T19:58:16.774215Z,-93.42
2025-11-13T19:58:16.775215Z,-90.83
2025-11-13T19:58:16.776215Z,-93.60
2025-11-13T19:58:16.777215Z,-92.61
2025-11-13T19:58:16.778215Z,-91.11
2025-11-13T19:58:16.779215Z,-90.50
2025-11-13T19:58:16.780215Z,-93.13
2025-11-13T19:58:16.781215Z,-91.48
2025-11-13T19:58:16.782215Z,-91.57
2025-11-13T19:58:16.783215Z,-93.74
2025-11-13T19:58:16.784215Z,-92.16
2025-11-13T19:58:16.785215Z,-91.68
2025-11-13T19:58:16.786215Z,-90.25
2025-11-13T19:58:16.787215Z,-92.08
2025-11-13T19:58:16.788215Z,-91.19
2025-11-13T19:58:16.789215Z,-91.18
2025-11-13T19:58:16.790215Z,-90.84
2025-11-13T19:58:16.791215Z,-90.42
2025-11-13T19:58:16.792215Z,-91.41
2025-11-13T19:58:16.793215Z,-91.38
2025-11-13T19:58:16.794215Z,-90.48
2025-11-13T19:58:16.795215Z,-92.25
2025-11-13T19:58:16.796215Z,-91.37
2025-11-13T19:58:16.797215Z,-93.09
2025-11-13T19:58:16.798215Z,-93.34
2025-11-13T19:58:16.799215Z,-92.90
2025-11-13T19:58:16.800215Z,-92.24
2025-11-13T19:58:16.801215Z,-89.40
2025-11-13T19:58:16.802215Z,-92.93
2025-11-13T19:58:16.803215Z,-93.18
2025-11-13T19:58:16.804215Z,-92.07
2025-11-13T19:58:16.805215Z,-90.72
2025-11-13T19:58:16.806215Z,-90.46
2025-11-13T19:58:16.807215Z,-92.54
2025-11-13T19:58:16.808215Z,-93.98
2025-11-13T19:58:16.809215Z,-92.88
2025-11-13T19:58:16.810215Z,-92.37
2025-11-13T19:58:16.811215Z,-93.89
2025-11-13T19:58:16.812215Z,-93.08
2025-11-13T19:58:16.813215Z,-91.41
2025-11-13T19:58:16.814215Z,-93.08
2025-11-13T19:58:16.815215Z,-92.33
2025-11-13T19:58:16.816215Z,-93.68
2025-11-13T19:58:16.817215Z,-93.22
2025-11-13T19:58:16.818215Z,-92.61
2025-11-13T19:58:16.819215Z,-93.05
2025-11-13T19:58:16.820215Z,-91.66
2025-11-13T19:58:16.821215Z,-88.66
2025-11-13T19:58:16.822215Z,-92.94
2025-11-13T19:58:16.823215Z,-90.22
2025-11-13T19:58:16.824215Z,-91.48
2025-11-13T19:58:16.825215Z,-93.94
2025-11-13T19:58:16.826215Z,-91.52
2025-11-13T19:58:16.827215Z,-90.87
2025-11-13T19:58:16.828215Z,-89.49
2025-11-13T19:58:16.829215Z,-90.11
2025-11-13T19:58:16.830215Z,-90.98
2025-11-13T19:58:16.831215Z,-94.06
2025-11-13T19:58:16.832215Z,-92.65
2025-11-13T19:58:16.833215Z,-91.77
2025-11-13T19:58:16.834215Z,-90.78
2025-11-13T19:58:16.835215Z,-95.45
2025-11-13T19:58:16.836215Z,-93.48
2025-11-13T19:58:16.837215Z,-89.83
2025-11-13T19:58:16.838215Z,-92.15
2025-11-13T19:58:16.839215Z,-92.13
2025-11-13T19:58:16.840215Z,-92.70
2025-11-13T19:58:16.841215Z,-92.41
2025-11-13T19:58:16.842215Z,-91.82
2025-11-13T19:58:16.843215Z,-93.11
2025-11-13T19:58:16.844215Z,-91.38
2025-11-13T19:58:16.845215Z,-92.64
2025-11-13T19:58:16.846215Z,-90.64
2025-11-13T19:58:16.847215Z,-92.93
2025-11-13T19:58:16.848215Z,-91.92
2025-11-13T19:58:16.849215Z,-91.51
2025-11-13T19:58:16.850215Z,-91.17
2025-11-13T19:58:16.851215Z,-89.95
2025-11-13T19:58:16.852215Z,-93.36
2025-11-13T19:58:16.853215Z,-92.23
2025-11-13T19:58:16.854215Z,-91.87
2025-11-13T19:58:16.855215Z,-91.82
2025-11-13T19:58:16.856215Z,-93.38
2025-11-13T19:58:16.857215Z,-91.59
2025-11-13T19:58:16.858215Z,-90.23
2025-11-13T19:58:16.859215Z,-93.20
2025-11-13T19:58:16.860215Z,-91.77
2025-11-13T19:58:16.861215Z,-91.72
2025-11-13T19:58:16.862215Z,-90.55
2025-11-13T19:58:16.863215Z,-90.03
2025-11-13T19:58:16.864215Z,-91.82
2025-11-13T19:58:16.865215Z,-91.49
2025-11-13T19:58:16.866215Z,-93.24
2025-11-13T19:58:16.867215Z,-89.30
2025-11-13T19:58:16.868215Z,-92.33
2025-11-13T19:58:16.869215Z,-88.71
2025-11-13T19:58:16.870215Z,-90.61
2025-11-13T19:58:16.871215Z,-91.89
2025-11-13T19:58:16.872215Z,-90.61
2025-11-13T19:58:16.873215Z,-89.53
2025-11-13T19:58:16.874215Z,-92.82
2025-11-13T19:58:16.875215Z,-89.46
2025-11-13T19:58:16.876215Z,-90.33
2025-11-13T19:58:16.877215Z,-94.19
2025-11-13T19:58:16.878215Z,-93.28
2025-11-13T19:58:16.879215Z,-90.85
2025-11-13T19:58:16.880215Z,-91.38
2025-11-13T19:58:16.881215Z,-91.50
2025-11-13T19:58:16.882215Z,-91.68
2025-11-13T19:58:16.883215Z,-92.32
2025-11-13T19:58:16.884215Z,-90.72
2025-11-13T19:58:16.885215Z,-90.62
2025-11-13T19:58:16.886215Z,-94.10
2025-11-13T19:58:16.887215Z,-92.43
2025-11-13T19:58:16.888215Z,-92.80
2025-11-13T19:58:16.889215Z,-90.11
2025-11-13T19:58:16.890215Z,-92.88
2025-11-13T19:58:16.891215Z,-90.91
2025-11-13T19:58:16.892215Z,-90.54
2025-11-13T19:58:16.893215Z,-93.24
2025-11-13T19:58:16.894215Z,-91.34
2025-11-13T19:58:16.895215Z,-90.95
2025-11-13T19:58:16.896215Z,-90.94
2025-11-13T19:58:16.897215Z,-90.38
2025-11-13T19:58:16.898215Z,-92.54
2025-11-13T19:58:16.899215Z,-93.36
2025-11-13T19:58:16.900215Z,-91.80
2025-11-13T19:58:16.901215Z,-93.64
2025-11-13T19:58:16.902215Z,-90.22
2025-11-13T19:58:16.903215Z,-91.71
2025-11-13T19:58:16.904215Z,-91.30
2025-11-13T19:58:16.905215Z,-92.27
2025-11-13T19:58:16.906215Z,-90.65
2025-11-13T19:58:16.907215Z,-91.58
2025-11-13T19:58:16.908215Z,-92.96
2025-11-13T19:58:16.909215Z,-91.45
2025-11-13T19:58:16.910215Z,-92.38
2025-11-13T19:58:16.911215Z,-88.73
2025-11-13T19:58:16.912215Z,-92.68
2025-11-13T19:58:16.913215Z,-90.67
2025-11-13T19:58:16.914215Z,-91.77
2025-11-13T19:58:16.915215Z,-91.81
2025-11-13T19:58:16.916215Z,-91.17
2025-11-13T19:58:16.917215Z,-90.45
2025-11-13T19:58:16.918215Z,-93.27
2025-11-13T19:58:16.919215Z,-90.57
2025-11-13T19:58:16.920215Z,-93.64
2025-11-13T19:58:16.921215Z,-92.42
2025-11-13T19:58:16.922215Z,-92.98
2025-11-13T19:58:16.923215Z,-90.50
2025-11-13T19:58:16.924215Z,-92.75
2025-11-13T19:58:16.925215Z,-92.80
2025-11-13T19:58:16.926215Z,-92.67
2025-11-13T19:58:16.927215Z,-89.85
2025-11-13T19:58:16.928215Z,-90.57
2025-11-13T19:58:16.929215Z,-92.95
2025-11-13T19:58:16.930215Z,-92.68
2025-11-13T19:58:16.931215Z,-92.75
2025-11-13T19:58:16.932215Z,-91.61
2025-11-13T19:58:16.933215Z,-91.37
2025-11-13T19:58:16.934215Z,-90.97
2025-11-13T19:58:16.935215Z,-91.44
2025-11-13T19:58:16.936215Z,-92.49
2025-11-13T19:58:16.937215Z,-89.70
2025-11-13T19:58:16.938215Z,-89.92
2025-11-13T19:58:16.939215Z,-94.73
2025-11-13T19:58:16.940215Z,-93.91
2025-11-13T19:58:16.941215Z,-91.81
2025-11-13T19:58:16.942215Z,-90.11
2025-11-13T19:58:16.943215Z,-90.99
2025-11-13T19:58:16.944215Z,-91.94
2025-11-13T19:58:16.945215Z,-91.54
2025-11-13T19:58:16.946215Z,-91.31
2025-11-13T19:58:16.947215Z,-93.04
2025-11-13T19:58:16.948215Z,-91.65
2025-11-13T19:58:16.949215Z,-92.19
2025-11-13T19:58:16.950215Z,-91.75
2025-11-13T19:58:16.951215Z,-92.78
2025-11-13T19:58:16.952215Z,-90.67
2025-11-13T19:58:16.953215Z,-90.80
2025-11-13T19:58:16.954215Z,-91.90
2025-11-13T19:58:16.955215Z,-92.55
