timestamp,dB
2025-11-17T11:24:35.112594,-2.0420352248333655
2025-11-17T11:24:35.113594,-2.0420352248333655
2025-11-17T11:24:35.114594,-2.0420352248333655
2025-11-17T11:24:35.115594,-2.0420352248333655
2025-11-17T11:24:35.116594,-2.0420352248333655
2025-11-17T11:24:35.117594,-2.0420352248333655
2025-11-17T11:24:35.118594,-2.0420352248333655
2025-11-17T11:24:35.119594,-2.0420352248333655
2025-11-17T11:24:35.120594,-2.0420352248333655
2025-11-17T11:24:35.121594,-2.0420352248333655
2025-11-17T11:24:35.122594,-2.0420352248333655
2025-11-17T11:24:35.123594,-2.0420352248333655
2025-11-17T11:24:35.124594,-2.0420352248333655
2025-11-17T11:24:35.125594,-2.0420352248333655
2025-11-17T11:24:35.126594,-2.0420352248333655
2025-11-17T11:24:35.127594,-2.0420352248333655
2025-11-17T11:24:35.128594,-2.0420352248333655
2025-11-17T11:24:35.129594,-2.0420352248333655
2025-11-17T11:24:35.130594,-2.0420352248333655
2025-11-17T11:24:35.131594,-2.0420352248333655
2025-11-17T11:24:35.132594,-2.0420352248333655
2025-11-17T11:24:35.133594,-2.0420352248333655
2025-11-17T11:24:35.134594,-2.0420352248333655
2025-11-17T11:24:35.135594,-2.0420352248333655
2025-11-17T11:24:35.136594,-2.0420352248333655
2025-11-17T11:24:35.137594,-2.0420352248333655
2025-11-17T11:24:35.138594,-2.0420352248333655
2025-11-17T11:24:35.139594,-2.0420352248333655
2025-11-17T11:24:35.140594,-2.0420352248333655
2025-11-17T11:24:35.141594,-2.0420352248333655
2025-11-17T11:24:35.142594,-2.0420352248333655
2025-11-17T11:24:35.143594,-2.0420352248333655
2025-11-17T11:24:35.144594,-2.0420352248333655
2025-11-17T11:24:35.145594,-2.0420352248333655
2025-11-17T11:24:35.146594,-2.0420352248333655
2025-11-17T11:24:35.147594,-2.0420352248333655
2025-11-17T11:24:35.148594,-2.0420352248333655
2025-11-17T11:24:35.149594,-2.0420352248333655
2025-11-17T11:24:35.150594,-2.0420352248333655
2025-11-17T11:24:35.151594,-2.0420352248333655
2025-11-17T11:24:35.152594,-2.0420352248333655
2025-11-17T11:24:35.153594,-2.0420352248333655
2025-11-17T11:24:35.154594,-2.0420352248333655
2025-11-17T11:24:35.155594,-2.0420352248333655
2025-11-17T11:24:35.156594,-2.0420352248333655
2025-11-17T11:24:35.157594,-2.0420352248333655
2025-11-17T11:24:35.158594,-2.0420352248333655
2025-11-17T11:24:35.159594,-2.0420352248333655
2025-11-17T11:24:35.160594,-2.0420352248333655
2025-11-17T11:24:35.161594,-2.0420352248333655
2025-11-17T11:24:35.162594,-2.0420352248333655
2025-11-17T11:24:35.163594,-2.0420352248333655
2025-11-17T11:24:35.164594,-2.0420352248333655
2025-11-17T11:24:35.165594,-2.0420352248333655
2025-11-17T11:24:35.166594,-2.0420352248333655
2025-11-17T11:24:35.167594,-2.0420352248333655
2025-11-17T11:24:35.168594,-2.0420352248333655
2025-11-17T11:24:35.169594,-2.0420352248333655
2025-11-17T11:24:35.170594,-2.0420352248333655
2025-11-17T11:24:35.171594,-2.0420352248333655
2025-11-17T11:24:35.172594,-2.0420352248333655
2025-11-17T11:24:35.173594,-2.0420352248333655
2025-11-17T11:24:35.174594,-2.0420352248333655
2025-11-17T11:24:35.175594,-2.0420352248333655
2025-11-17T11:24:35.176594,-2.0420352248333655
2025-11-17T11:24:35.177594,-2.0420352248333655
2025-11-17T11:24:35.178594,-2.0420352248333655
2025-11-17T11:24:35.179594,-2.0420352248333655
2025-11-17T11:24:35.180594,-2.0420352248333655
2025-11-17T11:24:35.181594,-2.0420352248333655
2025-11-17T11:24:35.182594,-2.0420352248333655
2025-11-17T11:24:35.183594,-2.0420352248333655
2025-11-17T11:24:35.184594,-2.0420352248333655
2025-11-17T11:24:35.185594,-2.0420352248333655
2025-11-17T11:24:35.186594,-2.0420352248333655
2025-11-17T11:24:35.187594,-2.0420352248333655
2025-11-17T11:24:35.188594,-2.0420352248333655
2025-11-17T11:24:35.189594,-2.0420352248333655
2025-11-17T11:24:35.190594,-2.0420352248333655
2025-11-17T11:24:35.191594,-2.0420352248333655
2025-11-17T11:24:35.192594,-2.0420352248333655
2025-11-17T11:24:35.193594,-2.0420352248333655
2025-11-17T11:24:35.194594,-2.0420352248333655
2025-11-17T11:24:35.195594,-2.0420352248333655
2025-11-17T11:24:35.196594,-2.0420352248333655
2025-11-17T11:24:35.197594,-2.0420352248333655
2025-11-17T11:24:35.198594,-2.0420352248333655
2025-11-17T11:24:35.199594,-2.0420352248333655
2025-11-17T11:24:35.200594,-2.0420352248333655
2025-11-17T11:24:35.201594,-2.0420352248333655
2025-11-17T11:24:35.202594,-2.0420352248333655
2025-11-17T11:24:35.203594,-2.0420352248333655
2025-11-17T11:24:35.204594,-2.0420352248333655
2025-11-17T11:24:35.205594,-2.0420352248333655
2025-11-17T11:24:35.206594,-2.0420352248333655
2025-11-17T11:24:35.207594,-2.0420352248333655
2025-11-17T11:24:35.208594,-2.0420352248333655
2025-11-17T11:24:35.209594,-2.0420352248333655
2025-11-17T11:24:35.210594,-2.0420352248333655
2025-11-17T11:24:35.211594,-2.0420352248333655
2025-11-17T11:24:35.212594,-2.0420352248333655
2025-11-17T11:24:35.213594,-2.0420352248333655
2025-11-17T11:24:35.214594,-2.0420352248333655
2025-11-17T11:24:35.215594,-2.0420352248333655
2025-11-17T11:24:35.216594,-2.0420352248333655
2025-11-17T11:24:35.217594,-2.0420352248333655
2025-11-17T11:24:35.218594,-2.0420352248333655
2025-11-17T11:24:35.219594,-2.0420352248333655
2025-11-17T11:24:35.220594,-2.0420352248333655
2025-11-17T11:24:35.221594,-2.0420352248333655
2025-11-17T11:24:35.222594,-2.0420352248333655
2025-11-17T11:24:35.223594,-2.0420352248333655
2025-11-17T11:24:35.224594,-2.0420352248333655
2025-11-17T11:24:35.225594,-2.0420352248333655
2025-11-17T11:24:35.226594,-2.0420352248333655
2025-11-17T11:24:35.227594,-2.0420352248333655
2025-11-17T11:24:35.228594,-2.0420352248333655
2025-11-17T11:24:35.229594,-2.0420352248333655
2025-11-17T11:24:35.230594,-2.0420352248333655
2025-11-17T11:24:35.231594,-2.0420352248333655
2025-11-17T11:24:35.232594,-2.0420352248333655
2025-11-17T11:24:35.233594,-2.0420352248333655
2025-11-17T11:24:35.234594,-2.0420352248333655
2025-11-17T11:24:35.235594,-2.0420352248333655
2025-11-17T11:24:35.236594,-2.0420352248333655
2025-11-17T11:24:35.237594,-2.0420352248333655
2025-11-17T11:24:35.238594,-2.0420352248333655
2025-11-17T11:24:35.239594,-2.0420352248333655
2025-11-17T11:24:35.240594,-2.0420352248333655
2025-11-17T11:24:35.241594,-2.0420352248333655
2025-11-17T11:24:35.242594,-2.0420352248333655
2025-11-17T11:24:35.243594,-2.0420352248333655
2025-11-17T11:24:35.244594,-2.0420352248333655
2025-11-17T11:24:35.245594,-2.0420352248333655
2025-11-17T11:24:35.246594,-2.0420352248333655
2025-11-17T11:24:35.247594,-2.0420352248333655
2025-11-17T11:24:35.248594,-2.0420352248333655
2025-11-17T11:24:35.249594,-2.0420352248333655
2025-11-17T11:24:35.250594,-2.0420352248333655
2025-11-17T11:24:35.251594,-2.0420352248333655
2025-11-17T11:24:35.252594,-2.0420352248333655
2025-11-17T11:24:35.253594,-2.0420352248333655
2025-11-17T11:24:35.254594,-2.0420352248333655
2025-11-17T11:24:35.255594,-2.0420352248333655
2025-11-17T11:24:35.256594,-2.0420352248333655
2025-11-17T11:24:35.257594,-2.0420352248333655
2025-11-17T11:24:35.258594,-2.0420352248333655
2025-11-17T11:24:35.259594,-2.0420352248333655
2025-11-17T11:24:35.260594,-2.0420352248333655
2025-11-17T11:24:35.261594,-2.0420352248333655
2025-11-17T11:24:35.262594,-2.0420352248333655
2025-11-17T11:24:35.263594,-2.0420352248333655
2025-11-17T11:24:35.264594,-2.0420352248333655
2025-11-17T11:24:35.265594,-2.0420352248333655
2025-11-17T11:24:35.266594,-2.0420352248333655
2025-11-17T11:24:35.267594,-2.0420352248333655
2025-11-17T11:24:35.268594,-2.0420352248333655
2025-11-17T11:24:35.269594,-2.0420352248333655
2025-11-17T11:24:35.270594,-2.0420352248333655
2025-11-17T11:24:35.271594,-2.0420352248333655
2025-11-17T11:24:35.272594,-2.0420352248333655
2025-11-17T11:24:35.273594,-2.0420352248333655
2025-11-17T11:24:35.274594,-2.0420352248333655
2025-11-17T11:24:35.275594,-2.0420352248333655
2025-11-17T11:24:35.276594,-2.0420352248333655
2025-11-17T11:24:35.277594,-2.0420352248333655
2025-11-17T11:24:35.278594,-2.0420352248333655
2025-11-17T11:24:35.279594,-2.0420352248333655
2025-11-17T11:24:35.280594,-2.0420352248333655
2025-11-17T11:24:35.281594,-2.0420352248333655
2025-11-17T11:24:35.282594,-2.0420352248333655
2025-11-17T11:24:35.283594,-2.0420352248333655
2025-11-17T11:24:35.284594,-2.0420352248333655
2025-11-17T11:24:35.285594,-2.0420352248333655
2025-11-17T11:24:35.286594,-2.0420352248333655
2025-11-17T11:24:35.287594,-2.0420352248333655
2025-11-17T11:24:35.288594,-2.0420352248333655
2025-11-17T11:24:35.289594,-2.0420352248333655
2025-11-17T11:24:35.290594,-2.0420352248333655
2025-11-17T11:24:35.291594,-2.0420352248333655
2025-11-17T11:24:35.292594,-2.0420352248333655
2025-11-17T11:24:35.293594,-2.0420352248333655
2025-11-17T11:24:35.294594,-2.0420352248333655
2025-11-17T11:24:35.295594,-2.0420352248333655
2025-11-17T11:24:35.296594,-2.0420352248333655
2025-11-17T11:24:35.297594,-2.0420352248333655
2025-11-17T11:24:35.298594,-2.0420352248333655
2025-11-17T11:24:35.299594,-2.0420352248333655
2025-11-17T11:24:35.300594,-2.0420352248333655
2025-11-17T11:24:35.301594,-2.0420352248333655
2025-11-17T11:24:35.302594,-2.0420352248333655
2025-11-17T11:24:35.303594,-2.0420352248333655
2025-11-17T11:24:35.304594,-2.0420352248333655
2025-11-17T11:24:35.305594,-2.0420352248333655
2025-11-17T11:24:35.306594,-2.0420352248333655
2025-11-17T11:24:35.307594,-2.0420352248333655
2025-11-17T11:24:35.308594,-2.0420352248333655
2025-11-17T11:24:35.309594,-2.0420352248333655
2025-11-17T11:24:35.310594,-2.0420352248333655
2025-11-17T11:24:35.311594,-2.0420352248333655
2025-11-17T11:24:35.312594,-2.0420352248333655
2025-11-17T11:24:35.313594,-2.0420352248333655
2025-11-17T11:24:35.314594,-2.0420352248333655
2025-11-17T11:24:35.315594,-2.0420352248333655
2025-11-17T11:24:35.316594,-2.0420352248333655
2025-11-17T11:24:35.317594,-2.0420352248333655
2025-11-17T11:24:35.318594,-2.0420352248333655
2025-11-17T11:24:35.319594,-2.0420352248333655
2025-11-17T11:24:35.320594,-2.0420352248333655
2025-11-17T11:24:35.321594,-2.0420352248333655
2025-11-17T11:24:35.322594,-2.0420352248333655
2025-11-17T11:24:35.323594,-2.0420352248333655
2025-11-17T11:24:35.324594,-2.0420352248333655
2025-11-17T11:24:35.325594,-2.0420352248333655
2025-11-17T11:24:35.326594,-2.0420352248333655
2025-11-17T11:24:35.327594,-2.0420352248333655
2025-11-17T11:24:35.328594,-2.0420352248333655
2025-11-17T11:24:35.329594,-2.0420352248333655
2025-11-17T11:24:35.330594,-2.0420352248333655
2025-11-17T11:24:35.331594,-2.0420352248333655
2025-11-17T11:24:35.332594,-2.0420352248333655
2025-11-17T11:24:35.333594,-2.0420352248333655
2025-11-17T11:24:35.334594,-2.0420352248333655
2025-11-17T11:24:35.335594,-2.0420352248333655
2025-11-17T11:24:35.336594,-2.0420352248333655
2025-11-17T11:24:35.337594,-2.0420352248333655
2025-11-17T11:24:35.338594,-2.0420352248333655
2025-11-17T11:24:35.339594,-2.0420352248333655
2025-11-17T11:24:35.340594,-2.0420352248333655
2025-11-17T11:24:35.341594,-2.0420352248333655
2025-11-17T11:24:35.342594,-2.0420352248333655
2025-11-17T11:24:35.343594,-2.0420352248333655
2025-11-17T11:24:35.344594,-2.0420352248333655
2025-11-17T11:24:35.345594,-2.0420352248333655
2025-11-17T11:24:35.346594,-2.0420352248333655
2025-11-17T11:24:35.347594,-2.0420352248333655
2025-11-17T11:24:35.348594,-2.0420352248333655
2025-11-17T11:24:35.349594,-2.0420352248333655
2025-11-17T11:24:35.350594,-2.0420352248333655
2025-11-17T11:24:35.351594,-2.0420352248333655
2025-11-17T11:24:35.352594,-2.0420352248333655
2025-11-17T11:24:35.353594,-2.0420352248333655
2025-11-17T11:24:35.354594,-2.0420352248333655
2025-11-17T11:24:35.355594,-2.0420352248333655
2025-11-17T11:24:35.356594,-2.0420352248333655
2025-11-17T11:24:35.357594,-2.0420352248333655
2025-11-17T11:24:35.358594,-2.0420352248333655
2025-11-17T11:24:35.359594,-2.0420352248333655
2025-11-17T11:24:35.360594,-2.0420352248333655
2025-11-17T11:24:35.361594,-2.0420352248333655
2025-11-17T11:24:35.362594,-2.0420352248333655
2025-11-17T11:24:35.363594,-2.0420352248333655
2025-11-17T11:24:35.364594,-2.0420352248333655
2025-11-17T11:24:35.365594,-2.0420352248333655
2025-11-17T11:24:35.366594,-2.0420352248333655
2025-11-17T11:24:35.367594,-2.0420352248333655
2025-11-17T11:24:35.368594,-2.0420352248333655
2025-11-17T11:24:35.369594,-2.0420352248333655
2025-11-17T11:24:35.370594,-2.0420352248333655
2025-11-17T11:24:35.371594,-2.0420352248333655
2025-11-17T11:24:35.372594,-2.0420352248333655
2025-11-17T11:24:35.373594,-2.0420352248333655
2025-11-17T11:24:35.374594,-2.0420352248333655
2025-11-17T11:24:35.375594,-2.0420352248333655
2025-11-17T11:24:35.376594,-2.0420352248333655
2025-11-17T11:24:35.377594,-2.0420352248333655
2025-11-17T11:24:35.378594,-2.0420352248333655
2025-11-17T11:24:35.379594,-2.0420352248333655
2025-11-17T11:24:35.380594,-2.0420352248333655
2025-11-17T11:24:35.381594,-2.0420352248333655
2025-11-17T11:24:35.382594,-2.0420352248333655
2025-11-17T11:24:35.383594,-2.0420352248333655
2025-11-17T11:24:35.384594,-2.0420352248333655
2025-11-17T11:24:35.385594,-2.0420352248333655
2025-11-17T11:24:35.386594,-2.0420352248333655
2025-11-17T11:24:35.387594,-2.0420352248333655
2025-11-17T11:24:35.388594,-2.0420352248333655
2025-11-17T11:24:35.389594,-2.0420352248333655
2025-11-17T11:24:35.390594,-2.0420352248333655
2025-11-17T11:24:35.391594,-2.0420352248333655
2025-11-17T11:24:35.392594,-2.0420352248333655
2025-11-17T11:24:35.393594,-2.0420352248333655
2025-11-17T11:24:35.394594,-2.0420352248333655
2025-11-17T11:24:35.395594,-2.0420352248333655
2025-11-17T11:24:35.396594,-2.0420352248333655
2025-11-17T11:24:35.397594,-2.0420352248333655
2025-11-17T11:24:35.398594,-2.0420352248333655
2025-11-17T11:24:35.399594,-2.0420352248333655
2025-11-17T11:24:35.400594,-2.0420352248333655
2025-11-17T11:24:35.401594,-2.0420352248333655
2025-11-17T11:24:35.402594,-2.0420352248333655
2025-11-17T11:24:35.403594,-2.0420352248333655
2025-11-17T11:24:35.404594,-2.0420352248333655
2025-11-17T11:24:35.405594,-2.0420352248333655
2025-11-17T11:24:35.406594,-2.0420352248333655
2025-11-17T11:24:35.407594,-2.0420352248333655
2025-11-17T11:24:35.408594,-2.0420352248333655
2025-11-17T11:24:35.409594,-2.0420352248333655
2025-11-17T11:24:35.410594,-2.0420352248333655
2025-11-17T11:24:35.411594,-2.0420352248333655
2025-11-17T11:24:35.412594,-2.0420352248333655
2025-11-17T11:24:35.413594,-2.0420352248333655
2025-11-17T11:24:35.414594,-2.0420352248333655
2025-11-17T11:24:35.415594,-2.0420352248333655
2025-11-17T11:24:35.416594,-2.0420352248333655
2025-11-17T11:24:35.417594,-2.0420352248333655
2025-11-17T11:24:35.418594,-2.0420352248333655
2025-11-17T11:24:35.419594,-2.0420352248333655
2025-11-17T11:24:35.420594,-2.0420352248333655
2025-11-17T11:24:35.421594,-2.0420352248333655
2025-11-17T11:24:35.422594,-2.0420352248333655
2025-11-17T11:24:35.423594,-2.0420352248333655
2025-11-17T11:24:35.424594,-2.0420352248333655
2025-11-17T11:24:35.425594,-2.0420352248333655
2025-11-17T11:24:35.426594,-2.0420352248333655
2025-11-17T11:24:35.427594,-2.0420352248333655
2025-11-17T11:24:35.428594,-2.0420352248333655
2025-11-17T11:24:35.429594,-2.0420352248333655
2025-11-17T11:24:35.430594,-2.0420352248333655
2025-11-17T11:24:35.431594,-2.0420352248333655
2025-11-17T11:24:35.432594,-2.0420352248333655
2025-11-17T11:24:35.433594,-2.0420352248333655
2025-11-17T11:24:35.434594,-2.0420352248333655
2025-11-17T11:24:35.435594,-2.0420352248333655
2025-11-17T11:24:35.436594,-2.0420352248333655
2025-11-17T11:24:35.437594,-2.0420352248333655
2025-11-17T11:24:35.438594,-2.0420352248333655
2025-11-17T11:24:35.439594,-2.0420352248333655
2025-11-17T11:24:35.440594,-2.0420352248333655
2025-11-17T11:24:35.441594,-2.0420352248333655
2025-11-17T11:24:35.442594,-2.0420352248333655
2025-11-17T11:24:35.443594,-2.0420352248333655
2025-11-17T11:24:35.444594,-2.0420352248333655
2025-11-17T11:24:35.445594,-2.0420352248333655
2025-11-17T11:24:35.446594,-2.0420352248333655
2025-11-17T11:24:35.447594,-2.0420352248333655
2025-11-17T11:24:35.448594,-2.0420352248333655
2025-11-17T11:24:35.449594,-2.0420352248333655
2025-11-17T11:24:35.450594,-2.0420352248333655
2025-11-17T11:24:35.451594,-2.0420352248333655
2025-11-17T11:24:35.452594,-2.0420352248333655
2025-11-17T11:24:35.453594,-2.0420352248333655
2025-11-17T11:24:35.454594,-2.0420352248333655
2025-11-17T11:24:35.455594,-2.0420352248333655
2025-11-17T11:24:35.456594,-2.0420352248333655
2025-11-17T11:24:35.457594,-2.0420352248333655
2025-11-17T11:24:35.458594,-2.0420352248333655
2025-11-17T11:24:35.459594,-2.0420352248333655
2025-11-17T11:24:35.460594,-2.0420352248333655
2025-11-17T11:24:35.461594,-2.0420352248333655
2025-11-17T11:24:35.462594,-2.0420352248333655
2025-11-17T11:24:35.463594,-2.0420352248333655
2025-11-17T11:24:35.464594,-2.0420352248333655
2025-11-17T11:24:35.465594,-2.0420352248333655
2025-11-17T11:24:35.466594,-2.0420352248333655
2025-11-17T11:24:35.467594,-2.0420352248333655
2025-11-17T11:24:35.468594,-2.0420352248333655
2025-11-17T11:24:35.469594,-2.0420352248333655
2025-11-17T11:24:35.470594,-2.0420352248333655
2025-11-17T11:24:35.471594,-2.0420352248333655
2025-11-17T11:24:35.472594,-2.0420352248333655
2025-11-17T11:24:35.473594,-2.0420352248333655
2025-11-17T11:24:35.474594,-2.0420352248333655
2025-11-17T11:24:35.475594,-2.0420352248333655
2025-11-17T11:24:35.476594,-2.0420352248333655
2025-11-17T11:24:35.477594,-2.0420352248333655
2025-11-17T11:24:35.478594,-2.0420352248333655
2025-11-17T11:24:35.479594,-2.0420352248333655
2025-11-17T11:24:35.480594,-2.0420352248333655
2025-11-17T11:24:35.481594,-2.0420352248333655
2025-11-17T11:24:35.482594,-2.0420352248333655
2025-11-17T11:24:35.483594,-2.0420352248333655
2025-11-17T11:24:35.484594,-2.0420352248333655
2025-11-17T11:24:35.485594,-2.0420352248333655
2025-11-17T11:24:35.486594,-2.0420352248333655
2025-11-17T11:24:35.487594,-2.0420352248333655
2025-11-17T11:24:35.488594,-2.0420352248333655
2025-11-17T11:24:35.489594,-2.0420352248333655
2025-11-17T11:24:35.490594,-2.0420352248333655
2025-11-17T11:24:35.491594,-2.0420352248333655
2025-11-17T11:24:35.492594,-2.0420352248333655
2025-11-17T11:24:35.493594,-2.0420352248333655
2025-11-17T11:24:35.494594,-2.0420352248333655
2025-11-17T11:24:35.495594,-2.0420352248333655
2025-11-17T11:24:35.496594,-2.0420352248333655
2025-11-17T11:24:35.497594,-2.0420352248333655
2025-11-17T11:24:35.498594,-2.0420352248333655
2025-11-17T11:24:35.499594,-2.0420352248333655
2025-11-17T11:24:35.500594,-2.0420352248333655
2025-11-17T11:24:35.501594,-2.0420352248333655
2025-11-17T11:24:35.502594,-2.0420352248333655
2025-11-17T11:24:35.503594,-2.0420352248333655
2025-11-17T11:24:35.504594,-2.0420352248333655
2025-11-17T11:24:35.505594,-2.0420352248333655
2025-11-17T11:24:35.506594,-2.0420352248333655
2025-11-17T11:24:35.507594,-2.0420352248333655
2025-11-17T11:24:35.508594,-2.0420352248333655
2025-11-17T11:24:35.509594,-2.0420352248333655
2025-11-17T11:24:35.510594,-2.0420352248333655
2025-11-17T11:24:35.511594,-2.0420352248333655
2025-11-17T11:24:35.512594,-2.0420352248333655
2025-11-17T11:24:35.513594,-2.0420352248333655
2025-11-17T11:24:35.514594,-2.0420352248333655
2025-11-17T11:24:35.515594,-2.0420352248333655
2025-11-17T11:24:35.516594,-2.0420352248333655
2025-11-17T11:24:35.517594,-2.0420352248333655
2025-11-17T11:24:35.518594,-2.0420352248333655
2025-11-17T11:24:35.519594,-2.0420352248333655
2025-11-17T11:24:35.520594,-2.0420352248333655
2025-11-17T11:24:35.521594,-2.0420352248333655
2025-11-17T11:24:35.522594,-2.0420352248333655
2025-11-17T11:24:35.523594,-2.0420352248333655
2025-11-17T11:24:35.524594,-2.0420352248333655
2025-11-17T11:24:35.525594,-2.0420352248333655
2025-11-17T11:24:35.526594,-2.0420352248333655
2025-11-17T11:24:35.527594,-2.0420352248333655
2025-11-17T11:24:35.528594,-2.0420352248333655
2025-11-17T11:24:35.529594,-2.0420352248333655
2025-11-17T11:24:35.530594,-2.0420352248333655
2025-11-17T11:24:35.531594,-2.0420352248333655
2025-11-17T11:24:35.532594,-2.0420352248333655
2025-11-17T11:24:35.533594,-2.0420352248333655
2025-11-17T11:24:35.534594,-2.0420352248333655
2025-11-17T11:24:35.535594,-2.0420352248333655
2025-11-17T11:24:35.536594,-2.0420352248333655
2025-11-17T11:24:35.537594,-2.0420352248333655
2025-11-17T11:24:35.538594,-2.0420352248333655
2025-11-17T11:24:35.539594,-2.0420352248333655
2025-11-17T11:24:35.540594,-2.0420352248333655
2025-11-17T11:24:35.541594,-2.0420352248333655
2025-11-17T11:24:35.542594,-2.0420352248333655
2025-11-17T11:24:35.543594,-2.0420352248333655
2025-11-17T11:24:35.544594,-2.0420352248333655
2025-11-17T11:24:35.545594,-2.0420352248333655
2025-11-17T11:24:35.546594,-2.0420352248333655
2025-11-17T11:24:35.547594,-2.0420352248333655
2025-11-17T11:24:35.548594,-2.0420352248333655
2025-11-17T11:24:35.549594,-2.0420352248333655
2025-11-17T11:24:35.550594,-2.0420352248333655
2025-11-17T11:24:35.551594,-2.0420352248333655
2025-11-17T11:24:35.552594,-2.0420352248333655
2025-11-17T11:24:35.553594,-2.0420352248333655
2025-11-17T11:24:35.554594,-2.0420352248333655
2025-11-17T11:24:35.555594,-2.0420352248333655
2025-11-17T11:24:35.556594,-2.0420352248333655
2025-11-17T11:24:35.557594,-2.0420352248333655
2025-11-17T11:24:35.558594,-2.0420352248333655
2025-11-17T11:24:35.559594,-2.0420352248333655
2025-11-17T11:24:35.560594,-2.0420352248333655
2025-11-17T11:24:35.561594,-2.0420352248333655
2025-11-17T11:24:35.562594,-2.0420352248333655
2025-11-17T11:24:35.563594,-2.0420352248333655
2025-11-17T11:24:35.564594,-2.0420352248333655
2025-11-17T11:24:35.565594,-2.0420352248333655
2025-11-17T11:24:35.566594,-2.0420352248333655
2025-11-17T11:24:35.567594,-2.0420352248333655
2025-11-17T11:24:35.568594,-2.0420352248333655
2025-11-17T11:24:35.569594,-2.0420352248333655
2025-11-17T11:24:35.570594,-2.0420352248333655
2025-11-17T11:24:35.571594,-2.0420352248333655
2025-11-17T11:24:35.572594,-2.0420352248333655
2025-11-17T11:24:35.573594,-2.0420352248333655
2025-11-17T11:24:35.574594,-2.0420352248333655
2025-11-17T11:24:35.575594,-2.0420352248333655
2025-11-17T11:24:35.576594,-2.0420352248333655
2025-11-17T11:24:35.577594,-2.0420352248333655
2025-11-17T11:24:35.578594,-2.0420352248333655
2025-11-17T11:24:35.579594,-2.0420352248333655
2025-11-17T11:24:35.580594,-2.0420352248333655
2025-11-17T11:24:35.581594,-2.0420352248333655
2025-11-17T11:24:35.582594,-2.0420352248333655
2025-11-17T11:24:35.583594,-2.0420352248333655
