time,dBm
2025-11-13T19:58:18.907876Z,-79.08
2025-11-13T19:58:18.908876Z,-72.08
2025-11-13T19:58:18.909876Z,-73.97
2025-11-13T19:58:18.910876Z,-75.64
2025-11-13T19:58:18.911876Z,-82.04
2025-11-13T19:58:18.912876Z,-80.61
2025-11-13T19:58:18.913876Z,-69.98
2025-11-13T19:58:18.914876Z,-79.69
2025-11-13T19:58:18.915876Z,-74.74
2025-11-13T19:58:18.916876Z,-68.11
2025-11-13T19:58:18.917876Z,-80.51
2025-11-13T19:58:18.918876Z,-77.27
2025-11-13T19:58:18.919876Z,-78.69
2025-11-13T19:58:18.920876Z,-73.35
2025-11-13T19:58:18.921876Z,-72.58
2025-11-13T19:58:18.922876Z,-79.73
2025-11-13T19:58:18.923876Z,-71.77
2025-11-13T19:58:18.924876Z,-64.61
2025-11-13T19:58:18.925876Z,-69.09
2025-11-13T19:58:18.926876Z,-73.26
2025-11-13T19:58:18.927876Z,-74.90
2025-11-13T19:58:18.928876Z,-71.20
2025-11-13T19:58:18.929876Z,-78.77
2025-11-13T19:58:18.930876Z,-74.01
2025-11-13T19:58:18.931876Z,-70.20
2025-11-13T19:58:18.932876Z,-73.01
2025-11-13T19:58:18.933876Z,-75.01
2025-11-13T19:58:18.934876Z,-76.60
2025-11-13T19:58:18.935876Z,-80.98
2025-11-13T19:58:18.936876Z,-70.34
2025-11-13T19:58:18.937876Z,-79.03
2025-11-13T19:58:18.938876Z,-69.57
2025-11-13T19:58:18.939876Z,-72.86
2025-11-13T19:58:18.940876Z,-83.17
2025-11-13T19:58:18.941876Z,-73.32
2025-11-13T19:58:18.942876Z,-69.93
2025-11-13T19:58:18.943876Z,-78.06
2025-11-13T19:58:18.944876Z,-61.90
2025-11-13T19:58:18.945876Z,-77.04
2025-11-13T19:58:18.946876Z,-71.75
2025-11-13T19:58:18.947876Z,-76.42
2025-11-13T19:58:18.948876Z,-75.94
2025-11-13T19:58:18.949876Z,-77.62
2025-11-13T19:58:18.950876Z,-73.82
2025-11-13T19:58:18.951876Z,-69.97
2025-11-13T19:58:18.952876Z,-73.00
2025-11-13T19:58:18.953876Z,-75.13
2025-11-13T19:58:18.954876Z,-74.54
2025-11-13T19:58:18.955876Z,-71.23
2025-11-13T19:58:18.956876Z,-70.76
2025-11-13T19:58:18.957876Z,-72.51
2025-11-13T19:58:18.958876Z,-75.29
2025-11-13T19:58:18.959876Z,-77.78
2025-11-13T19:58:18.960876Z,-74.79
2025-11-13T19:58:18.961876Z,-72.34
2025-11-13T19:58:18.962876Z,-71.96
2025-11-13T19:58:18.963876Z,-81.97
2025-11-13T19:58:18.964876Z,-73.01
2025-11-13T19:58:18.965876Z,-72.23
2025-11-13T19:58:18.966876Z,-62.54
2025-11-13T19:58:18.967876Z,-68.94
2025-11-13T19:58:18.968876Z,-71.44
2025-11-13T19:58:18.969876Z,-65.69
2025-11-13T19:58:18.970876Z,-72.71
2025-11-13T19:58:18.971876Z,-67.85
2025-11-13T19:58:18.972876Z,-75.23
2025-11-13T19:58:18.973876Z,-75.81
2025-11-13T19:58:18.974876Z,-75.79
2025-11-13T19:58:18.975876Z,-85.00
2025-11-13T19:58:18.976876Z,-60.77
2025-11-13T19:58:18.977876Z,-79.87
2025-11-13T19:58:18.978876Z,-72.82
2025-11-13T19:58:18.979876Z,-72.01
2025-11-13T19:58:18.980876Z,-75.72
2025-11-13T19:58:18.981876Z,-76.94
2025-11-13T19:58:18.982876Z,-73.23
2025-11-13T19:58:18.983876Z,-68.60
2025-11-13T19:58:18.984876Z,-76.77
2025-11-13T19:58:18.985876Z,-74.50
2025-11-13T19:58:18.986876Z,-67.29
2025-11-13T19:58:18.987876Z,-77.28
2025-11-13T19:58:18.988876Z,-74.36
2025-11-13T19:58:18.989876Z,-79.60
2025-11-13T19:58:18.990876Z,-77.13
2025-11-13T19:58:18.991876Z,-64.74
2025-11-13T19:58:18.992876Z,-70.06
2025-11-13T19:58:18.993876Z,-75.74
2025-11-13T19:58:18.994876Z,-75.66
2025-11-13T19:58:18.995876Z,-75.18
2025-11-13T19:58:18.996876Z,-66.92
2025-11-13T19:58:18.997876Z,-76.63
2025-11-13T19:58:18.998876Z,-70.30
2025-11-13T19:58:18.999876Z,-75.10
2025-11-13T19:58:19.000876Z,-74.45
2025-11-13T19:58:19.001876Z,-79.88
2025-11-13T19:58:19.002876Z,-71.48
2025-11-13T19:58:19.003876Z,-66.85
2025-11-13T19:58:19.004876Z,-76.13
2025-11-13T19:58:19.005876Z,-75.25
2025-11-13T19:58:19.006876Z,-69.06
2025-11-13T19:58:19.007876Z,-62.25
2025-11-13T19:58:19.008876Z,-79.77
2025-11-13T19:58:19.009876Z,-75.23
2025-11-13T19:58:19.010876Z,-79.20
2025-11-13T19:58:19.011876Z,-72.73
2025-11-13T19:58:19.012876Z,-83.35
2025-11-13T19:58:19.013876Z,-69.10
2025-11-13T19:58:19.014876Z,-68.79
2025-11-13T19:58:19.015876Z,-73.91
2025-11-13T19:58:19.016876Z,-74.23
2025-11-13T19:58:19.017876Z,-73.79
2025-11-13T19:58:19.018876Z,-69.10
2025-11-13T19:58:19.019876Z,-74.58
2025-11-13T19:58:19.020876Z,-71.85
2025-11-13T19:58:19.021876Z,-68.35
2025-11-13T19:58:19.022876Z,-75.34
2025-11-13T19:58:19.023876Z,-72.62
2025-11-13T19:58:19.024876Z,-73.00
2025-11-13T19:58:19.025876Z,-69.70
2025-11-13T19:58:19.026876Z,-68.17
2025-11-13T19:58:19.027876Z,-82.58
2025-11-13T19:58:19.028876Z,-74.47
2025-11-13T19:58:19.029876Z,-69.02
2025-11-13T19:58:19.030876Z,-75.74
2025-11-13T19:58:19.031876Z,-70.93
2025-11-13T19:58:19.032876Z,-64.06
2025-11-13T19:58:19.033876Z,-73.52
2025-11-13T19:58:19.034876Z,-74.77
2025-11-13T19:58:19.035876Z,-66.88
2025-11-13T19:58:19.036876Z,-79.68
2025-11-13T19:58:19.037876Z,-62.48
2025-11-13T19:58:19.038876Z,-79.04
2025-11-13T19:58:19.039876Z,-77.32
2025-11-13T19:58:19.040876Z,-74.12
2025-11-13T19:58:19.041876Z,-70.25
2025-11-13T19:58:19.042876Z,-61.42
2025-11-13T19:58:19.043876Z,-71.46
2025-11-13T19:58:19.044876Z,-80.43
2025-11-13T19:58:19.045876Z,-65.41
2025-11-13T19:58:19.046876Z,-68.70
2025-11-13T19:58:19.047876Z,-73.72
2025-11-13T19:58:19.048876Z,-72.94
2025-11-13T19:58:19.049876Z,-64.72
2025-11-13T19:58:19.050876Z,-69.16
2025-11-13T19:58:19.051876Z,-72.79
2025-11-13T19:58:19.052876Z,-67.50
2025-11-13T19:58:19.053876Z,-80.46
2025-11-13T19:58:19.054876Z,-68.23
2025-11-13T19:58:19.055876Z,-82.79
2025-11-13T19:58:19.056876Z,-71.97
2025-11-13T19:58:19.057876Z,-71.97
2025-11-13T19:58:19.058876Z,-77.39
2025-11-13T19:58:19.059876Z,-73.84
2025-11-13T19:58:19.060876Z,-71.22
2025-11-13T19:58:19.061876Z,-63.31
2025-11-13T19:58:19.062876Z,-75.33
2025-11-13T19:58:19.063876Z,-79.42
2025-11-13T19:58:19.064876Z,-71.91
2025-11-13T19:58:19.065876Z,-71.60
2025-11-13T19:58:19.066876Z,-68.88
2025-11-13T19:58:19.067876Z,-65.40
2025-11-13T19:58:19.068876Z,-74.66
2025-11-13T19:58:19.069876Z,-81.30
2025-11-13T19:58:19.070876Z,-77.48
2025-11-13T19:58:19.071876Z,-66.02
2025-11-13T19:58:19.072876Z,-75.39
2025-11-13T19:58:19.073876Z,-81.97
2025-11-13T19:58:19.074876Z,-70.79
2025-11-13T19:58:19.075876Z,-62.61
2025-11-13T19:58:19.076876Z,-64.25
2025-11-13T19:58:19.077876Z,-71.35
2025-11-13T19:58:19.078876Z,-67.28
2025-11-13T19:58:19.079876Z,-85.00
2025-11-13T19:58:19.080876Z,-82.44
2025-11-13T19:58:19.081876Z,-75.82
2025-11-13T19:58:19.082876Z,-71.25
2025-11-13T19:58:19.083876Z,-66.81
2025-11-13T19:58:19.084876Z,-74.52
2025-11-13T19:58:19.085876Z,-65.57
2025-11-13T19:58:19.086876Z,-72.39
2025-11-13T19:58:19.087876Z,-74.95
2025-11-13T19:58:19.088876Z,-73.56
2025-11-13T19:58:19.089876Z,-71.74
2025-11-13T19:58:19.090876Z,-72.77
2025-11-13T19:58:19.091876Z,-70.54
2025-11-13T19:58:19.092876Z,-79.51
2025-11-13T19:58:19.093876Z,-70.72
2025-11-13T19:58:19.094876Z,-65.33
2025-11-13T19:58:19.095876Z,-79.46
2025-11-13T19:58:19.096876Z,-70.19
2025-11-13T19:58:19.097876Z,-82.65
2025-11-13T19:58:19.098876Z,-71.23
2025-11-13T19:58:19.099876Z,-66.13
2025-11-13T19:58:19.100876Z,-79.66
2025-11-13T19:58:19.101876Z,-78.36
2025-11-13T19:58:19.102876Z,-71.55
2025-11-13T19:58:19.103876Z,-79.79
2025-11-13T19:58:19.104876Z,-72.23
2025-11-13T19:58:19.105876Z,-68.94
2025-11-13T19:58:19.106876Z,-68.41
2025-11-13T19:58:19.107876Z,-70.76
2025-11-13T19:58:19.108876Z,-77.77
2025-11-13T19:58:19.109876Z,-72.18
2025-11-13T19:58:19.110876Z,-68.91
2025-11-13T19:58:19.111876Z,-74.56
2025-11-13T19:58:19.112876Z,-80.42
2025-11-13T19:58:19.113876Z,-81.12
2025-11-13T19:58:19.114876Z,-69.94
2025-11-13T19:58:19.115876Z,-66.00
2025-11-13T19:58:19.116876Z,-78.56
2025-11-13T19:58:19.117876Z,-70.24
2025-11-13T19:58:19.118876Z,-78.93
2025-11-13T19:58:19.119876Z,-63.64
2025-11-13T19:58:19.120876Z,-77.95
2025-11-13T19:58:19.121876Z,-71.48
2025-11-13T19:58:19.122876Z,-69.60
2025-11-13T19:58:19.123876Z,-73.81
2025-11-13T19:58:19.124876Z,-70.33
2025-11-13T19:58:19.125876Z,-75.46
2025-11-13T19:58:19.126876Z,-75.72
2025-11-13T19:58:19.127876Z,-79.79
2025-11-13T19:58:19.128876Z,-66.47
2025-11-13T19:58:19.129876Z,-72.70
2025-11-13T19:58:19.130876Z,-71.37
2025-11-13T19:58:19.131876Z,-72.80
2025-11-13T19:58:19.132876Z,-66.91
2025-11-13T19:58:19.133876Z,-67.36
2025-11-13T19:58:19.134876Z,-69.90
2025-11-13T19:58:19.135876Z,-70.72
2025-11-13T19:58:19.136876Z,-71.24
2025-11-13T19:58:19.137876Z,-58.90
2025-11-13T19:58:19.138876Z,-78.25
2025-11-13T19:58:19.139876Z,-74.85
2025-11-13T19:58:19.140876Z,-66.99
2025-11-13T19:58:19.141876Z,-73.77
2025-11-13T19:58:19.142876Z,-71.36
2025-11-13T19:58:19.143876Z,-71.99
2025-11-13T19:58:19.144876Z,-61.17
2025-11-13T19:58:19.145876Z,-74.88
2025-11-13T19:58:19.146876Z,-74.87
2025-11-13T19:58:19.147876Z,-70.98
2025-11-13T19:58:19.148876Z,-69.78
2025-11-13T19:58:19.149876Z,-70.41
2025-11-13T19:58:19.150876Z,-57.39
2025-11-13T19:58:19.151876Z,-72.96
2025-11-13T19:58:19.152876Z,-69.11
2025-11-13T19:58:19.153876Z,-73.82
2025-11-13T19:58:19.154876Z,-63.66
2025-11-13T19:58:19.155876Z,-67.33
2025-11-13T19:58:19.156876Z,-75.58
2025-11-13T19:58:19.157876Z,-64.82
2025-11-13T19:58:19.158876Z,-78.24
2025-11-13T19:58:19.159876Z,-64.49
2025-11-13T19:58:19.160876Z,-78.02
2025-11-13T19:58:19.161876Z,-66.99
2025-11-13T19:58:19.162876Z,-63.09
2025-11-13T19:58:19.163876Z,-72.95
2025-11-13T19:58:19.164876Z,-75.09
2025-11-13T19:58:19.165876Z,-74.78
2025-11-13T19:58:19.166876Z,-75.15
2025-11-13T19:58:19.167876Z,-67.43
2025-11-13T19:58:19.168876Z,-75.66
2025-11-13T19:58:19.169876Z,-74.30
2025-11-13T19:58:19.170876Z,-68.78
2025-11-13T19:58:19.171876Z,-67.24
2025-11-13T19:58:19.172876Z,-66.35
2025-11-13T19:58:19.173876Z,-70.25
2025-11-13T19:58:19.174876Z,-62.47
2025-11-13T19:58:19.175876Z,-80.11
2025-11-13T19:58:19.176876Z,-73.23
2025-11-13T19:58:19.177876Z,-77.78
2025-11-13T19:58:19.178876Z,-74.97
2025-11-13T19:58:19.179876Z,-75.86
2025-11-13T19:58:19.180876Z,-71.27
2025-11-13T19:58:19.181876Z,-74.11
2025-11-13T19:58:19.182876Z,-73.74
2025-11-13T19:58:19.183876Z,-64.44
2025-11-13T19:58:19.184876Z,-71.43
2025-11-13T19:58:19.185876Z,-73.47
2025-11-13T19:58:19.186876Z,-58.24
2025-11-13T19:58:19.187876Z,-75.13
2025-11-13T19:58:19.188876Z,-67.95
2025-11-13T19:58:19.189876Z,-69.29
2025-11-13T19:58:19.190876Z,-78.46
2025-11-13T19:58:19.191876Z,-73.75
2025-11-13T19:58:19.192876Z,-69.57
2025-11-13T19:58:19.193876Z,-82.39
2025-11-13T19:58:19.194876Z,-78.70
2025-11-13T19:58:19.195876Z,-74.29
2025-11-13T19:58:19.196876Z,-67.84
2025-11-13T19:58:19.197876Z,-72.80
2025-11-13T19:58:19.198876Z,-74.16
2025-11-13T19:58:19.199876Z,-72.05
2025-11-13T19:58:19.200876Z,-72.24
2025-11-13T19:58:19.201876Z,-69.42
2025-11-13T19:58:19.202876Z,-68.07
2025-11-13T19:58:19.203876Z,-68.33
2025-11-13T19:58:19.204876Z,-67.74
2025-11-13T19:58:19.205876Z,-63.38
2025-11-13T19:58:19.206876Z,-73.68
2025-11-13T19:58:19.207876Z,-66.47
2025-11-13T19:58:19.208876Z,-71.33
2025-11-13T19:58:19.209876Z,-67.36
2025-11-13T19:58:19.210876Z,-70.67
2025-11-13T19:58:19.211876Z,-76.85
2025-11-13T19:58:19.212876Z,-70.57
2025-11-13T19:58:19.213876Z,-76.61
2025-11-13T19:58:19.214876Z,-71.26
2025-11-13T19:58:19.215876Z,-65.47
2025-11-13T19:58:19.216876Z,-68.44
2025-11-13T19:58:19.217876Z,-68.21
2025-11-13T19:58:19.218876Z,-69.92
2025-11-13T19:58:19.219876Z,-67.08
2025-11-13T19:58:19.220876Z,-68.08
2025-11-13T19:58:19.221876Z,-68.82
2025-11-13T19:58:19.222876Z,-71.91
2025-11-13T19:58:19.223876Z,-72.13
2025-11-13T19:58:19.224876Z,-69.25
2025-11-13T19:58:19.225876Z,-66.21
2025-11-13T19:58:19.226876Z,-62.07
2025-11-13T19:58:19.227876Z,-74.16
2025-11-13T19:58:19.228876Z,-72.92
2025-11-13T19:58:19.229876Z,-66.26
2025-11-13T19:58:19.230876Z,-76.91
2025-11-13T19:58:19.231876Z,-64.96
2025-11-13T19:58:19.232876Z,-72.89
2025-11-13T19:58:19.233876Z,-63.77
2025-11-13T19:58:19.234876Z,-76.78
2025-11-13T19:58:19.235876Z,-67.62
2025-11-13T19:58:19.236876Z,-71.30
2025-11-13T19:58:19.237876Z,-66.15
2025-11-13T19:58:19.238876Z,-63.80
2025-11-13T19:58:19.239876Z,-76.43
2025-11-13T19:58:19.240876Z,-73.13
2025-11-13T19:58:19.241876Z,-72.34
2025-11-13T19:58:19.242876Z,-66.55
2025-11-13T19:58:19.243876Z,-62.76
2025-11-13T19:58:19.244876Z,-61.13
2025-11-13T19:58:19.245876Z,-68.16
2025-11-13T19:58:19.246876Z,-73.81
2025-11-13T19:58:19.247876Z,-72.75
2025-11-13T19:58:19.248876Z,-71.96
2025-11-13T19:58:19.249876Z,-58.43
2025-11-13T19:58:19.250876Z,-68.49
2025-11-13T19:58:19.251876Z,-72.52
2025-11-13T19:58:19.252876Z,-65.13
2025-11-13T19:58:19.253876Z,-60.77
2025-11-13T19:58:19.254876Z,-68.56
2025-11-13T19:58:19.255876Z,-66.53
2025-11-13T19:58:19.256876Z,-69.39
2025-11-13T19:58:19.257876Z,-61.77
2025-11-13T19:58:19.258876Z,-70.36
2025-11-13T19:58:19.259876Z,-70.11
2025-11-13T19:58:19.260876Z,-67.81
2025-11-13T19:58:19.261876Z,-72.74
2025-11-13T19:58:19.262876Z,-69.57
2025-11-13T19:58:19.263876Z,-66.43
2025-11-13T19:58:19.264876Z,-70.84
2025-11-13T19:58:19.265876Z,-67.13
2025-11-13T19:58:19.266876Z,-64.49
2025-11-13T19:58:19.267876Z,-68.21
2025-11-13T19:58:19.268876Z,-72.81
2025-11-13T19:58:19.269876Z,-72.18
2025-11-13T19:58:19.270876Z,-66.10
2025-11-13T19:58:19.271876Z,-82.39
2025-11-13T19:58:19.272876Z,-65.84
2025-11-13T19:58:19.273876Z,-66.47
2025-11-13T19:58:19.274876Z,-72.47
2025-11-13T19:58:19.275876Z,-73.55
2025-11-13T19:58:19.276876Z,-69.13
2025-11-13T19:58:19.277876Z,-69.16
2025-11-13T19:58:19.278876Z,-71.14
2025-11-13T19:58:19.279876Z,-64.42
2025-11-13T19:58:19.280876Z,-66.90
2025-11-13T19:58:19.281876Z,-58.76
2025-11-13T19:58:19.282876Z,-74.74
2025-11-13T19:58:19.283876Z,-72.88
2025-11-13T19:58:19.284876Z,-67.60
2025-11-13T19:58:19.285876Z,-62.74
2025-11-13T19:58:19.286876Z,-75.12
2025-11-13T19:58:19.287876Z,-64.42
2025-11-13T19:58:19.288876Z,-63.24
2025-11-13T19:58:19.289876Z,-60.50
2025-11-13T19:58:19.290876Z,-62.93
2025-11-13T19:58:19.291876Z,-67.42
2025-11-13T19:58:19.292876Z,-73.76
2025-11-13T19:58:19.293876Z,-71.47
2025-11-13T19:58:19.294876Z,-69.00
2025-11-13T19:58:19.295876Z,-63.01
2025-11-13T19:58:19.296876Z,-68.23
2025-11-13T19:58:19.297876Z,-68.86
2025-11-13T19:58:19.298876Z,-75.42
2025-11-13T19:58:19.299876Z,-62.59
2025-11-13T19:58:19.300876Z,-67.18
2025-11-13T19:58:19.301876Z,-71.28
2025-11-13T19:58:19.302876Z,-65.72
2025-11-13T19:58:19.303876Z,-67.12
2025-11-13T19:58:19.304876Z,-71.42
2025-11-13T19:58:19.305876Z,-70.22
2025-11-13T19:58:19.306876Z,-70.50
2025-11-13T19:58:19.307876Z,-74.37
2025-11-13T19:58:19.308876Z,-70.67
2025-11-13T19:58:19.309876Z,-66.52
2025-11-13T19:58:19.310876Z,-63.29
2025-11-13T19:58:19.311876Z,-58.97
2025-11-13T19:58:19.312876Z,-74.12
2025-11-13T19:58:19.313876Z,-78.05
2025-11-13T19:58:19.314876Z,-63.90
2025-11-13T19:58:19.315876Z,-70.00
2025-11-13T19:58:19.316876Z,-70.52
2025-11-13T19:58:19.317876Z,-70.76
2025-11-13T19:58:19.318876Z,-66.62
2025-11-13T19:58:19.319876Z,-67.35
2025-11-13T19:58:19.320876Z,-71.05
2025-11-13T19:58:19.321876Z,-65.23
2025-11-13T19:58:19.322876Z,-71.70
2025-11-13T19:58:19.323876Z,-60.89
2025-11-13T19:58:19.324876Z,-74.21
2025-11-13T19:58:19.325876Z,-69.26
2025-11-13T19:58:19.326876Z,-66.73
2025-11-13T19:58:19.327876Z,-64.70
2025-11-13T19:58:19.328876Z,-64.59
2025-11-13T19:58:19.329876Z,-77.50
2025-11-13T19:58:19.330876Z,-63.77
2025-11-13T19:58:19.331876Z,-68.48
2025-11-13T19:58:19.332876Z,-69.41
2025-11-13T19:58:19.333876Z,-66.94
2025-11-13T19:58:19.334876Z,-67.59
2025-11-13T19:58:19.335876Z,-74.53
2025-11-13T19:58:19.336876Z,-68.41
2025-11-13T19:58:19.337876Z,-67.72
2025-11-13T19:58:19.338876Z,-70.31
2025-11-13T19:58:19.339876Z,-64.63
2025-11-13T19:58:19.340876Z,-67.32
2025-11-13T19:58:19.341876Z,-71.47
2025-11-13T19:58:19.342876Z,-74.92
2025-11-13T19:58:19.343876Z,-71.37
2025-11-13T19:58:19.344876Z,-58.37
2025-11-13T19:58:19.345876Z,-63.80
2025-11-13T19:58:19.346876Z,-69.76
2025-11-13T19:58:19.347876Z,-66.72
2025-11-13T19:58:19.348876Z,-74.38
2025-11-13T19:58:19.349876Z,-70.64
2025-11-13T19:58:19.350876Z,-73.20
2025-11-13T19:58:19.351876Z,-67.16
2025-11-13T19:58:19.352876Z,-63.61
2025-11-13T19:58:19.353876Z,-63.50
2025-11-13T19:58:19.354876Z,-69.72
2025-11-13T19:58:19.355876Z,-69.80
2025-11-13T19:58:19.356876Z,-65.64
2025-11-13T19:58:19.357876Z,-69.43
2025-11-13T19:58:19.358876Z,-58.03
2025-11-13T19:58:19.359876Z,-60.97
2025-11-13T19:58:19.360876Z,-71.48
2025-11-13T19:58:19.361876Z,-68.51
2025-11-13T19:58:19.362876Z,-61.26
2025-11-13T19:58:19.363876Z,-64.75
2025-11-13T19:58:19.364876Z,-72.41
2025-11-13T19:58:19.365876Z,-60.76
2025-11-13T19:58:19.366876Z,-69.97
2025-11-13T19:58:19.367876Z,-69.96
2025-11-13T19:58:19.368876Z,-74.61
2025-11-13T19:58:19.369876Z,-72.02
2025-11-13T19:58:19.370876Z,-59.28
2025-11-13T19:58:19.371876Z,-61.10
2025-11-13T19:58:19.372876Z,-65.95
2025-11-13T19:58:19.373876Z,-67.77
2025-11-13T19:58:19.374876Z,-68.87
2025-11-13T19:58:19.375876Z,-55.81
2025-11-13T19:58:19.376876Z,-59.05
2025-11-13T19:58:19.377876Z,-66.86
2025-11-13T19:58:19.378876Z,-60.95
2025-11-13T19:58:19.379876Z,-56.88
2025-11-13T19:58:19.380876Z,-71.25
2025-11-13T19:58:19.381876Z,-73.00
2025-11-13T19:58:19.382876Z,-72.90
2025-11-13T19:58:19.383876Z,-60.30
2025-11-13T19:58:19.384876Z,-67.61
2025-11-13T19:58:19.385876Z,-60.60
2025-11-13T19:58:19.386876Z,-68.47
2025-11-13T19:58:19.387876Z,-68.38
2025-11-13T19:58:19.388876Z,-59.06
2025-11-13T19:58:19.389876Z,-69.50
2025-11-13T19:58:19.390876Z,-74.34
2025-11-13T19:58:19.391876Z,-63.40
2025-11-13T19:58:19.392876Z,-68.90
2025-11-13T19:58:19.393876Z,-63.01
2025-11-13T19:58:19.394876Z,-61.41
2025-11-13T19:58:19.395876Z,-67.59
2025-11-13T19:58:19.396876Z,-70.97
2025-11-13T19:58:19.397876Z,-65.96
2025-11-13T19:58:19.398876Z,-69.29
2025-11-13T19:58:19.399876Z,-66.13
2025-11-13T19:58:19.400876Z,-65.25
2025-11-13T19:58:19.401876Z,-69.65
2025-11-13T19:58:19.402876Z,-65.55
2025-11-13T19:58:19.403876Z,-65.93
2025-11-13T19:58:19.404876Z,-69.29
2025-11-13T19:58:19.405876Z,-63.65
2025-11-13T19:58:19.406876Z,-67.08
2025-11-13T19:58:19.407876Z,-65.65
2025-11-13T19:58:19.408876Z,-64.74
2025-11-13T19:58:19.409876Z,-65.33
2025-11-13T19:58:19.410876Z,-67.37
2025-11-13T19:58:19.411876Z,-63.17
2025-11-13T19:58:19.412876Z,-70.76
2025-11-13T19:58:19.413876Z,-64.72
2025-11-13T19:58:19.414876Z,-59.52
2025-11-13T19:58:19.415876Z,-67.76
2025-11-13T19:58:19.416876Z,-68.03
2025-11-13T19:58:19.417876Z,-69.74
2025-11-13T19:58:19.418876Z,-69.22
2025-11-13T19:58:19.419876Z,-69.54
2025-11-13T19:58:19.420876Z,-65.71
2025-11-13T19:58:19.421876Z,-65.11
2025-11-13T19:58:19.422876Z,-56.86
2025-11-13T19:58:19.423876Z,-72.56
2025-11-13T19:58:19.424876Z,-76.86
2025-11-13T19:58:19.425876Z,-68.19
2025-11-13T19:58:19.426876Z,-61.24
2025-11-13T19:58:19.427876Z,-70.73
2025-11-13T19:58:19.428876Z,-70.19
2025-11-13T19:58:19.429876Z,-63.66
2025-11-13T19:58:19.430876Z,-63.28
2025-11-13T19:58:19.431876Z,-70.26
2025-11-13T19:58:19.432876Z,-72.49
2025-11-13T19:58:19.433876Z,-62.18
2025-11-13T19:58:19.434876Z,-64.98
2025-11-13T19:58:19.435876Z,-58.63
2025-11-13T19:58:19.436876Z,-63.66
2025-11-13T19:58:19.437876Z,-68.27
2025-11-13T19:58:19.438876Z,-67.40
2025-11-13T19:58:19.439876Z,-69.19
2025-11-13T19:58:19.440876Z,-66.99
2025-11-13T19:58:19.441876Z,-73.77
2025-11-13T19:58:19.442876Z,-52.26
2025-11-13T19:58:19.443876Z,-71.58
2025-11-13T19:58:19.444876Z,-65.86
2025-11-13T19:58:19.445876Z,-73.33
2025-11-13T19:58:19.446876Z,-73.20
2025-11-13T19:58:19.447876Z,-54.11
2025-11-13T19:58:19.448876Z,-67.54
2025-11-13T19:58:19.449876Z,-62.49
2025-11-13T19:58:19.450876Z,-70.03
2025-11-13T19:58:19.451876Z,-67.78
2025-11-13T19:58:19.452876Z,-61.74
2025-11-13T19:58:19.453876Z,-63.03
2025-11-13T19:58:19.454876Z,-68.74
2025-11-13T19:58:19.455876Z,-77.61
2025-11-13T19:58:19.456876Z,-69.38
2025-11-13T19:58:19.457876Z,-59.31
2025-11-13T19:58:19.458876Z,-63.18
2025-11-13T19:58:19.459876Z,-56.96
2025-11-13T19:58:19.460876Z,-68.50
2025-11-13T19:58:19.461876Z,-66.93
2025-11-13T19:58:19.462876Z,-65.41
2025-11-13T19:58:19.463876Z,-60.41
2025-11-13T19:58:19.464876Z,-71.00
2025-11-13T19:58:19.465876Z,-71.25
2025-11-13T19:58:19.466876Z,-65.42
2025-11-13T19:58:19.467876Z,-76.41
2025-11-13T19:58:19.468876Z,-58.71
2025-11-13T19:58:19.469876Z,-59.61
2025-11-13T19:58:19.470876Z,-63.40
2025-11-13T19:58:19.471876Z,-66.84
2025-11-13T19:58:19.472876Z,-64.47
2025-11-13T19:58:19.473876Z,-67.23
2025-11-13T19:58:19.474876Z,-55.06
2025-11-13T19:58:19.475876Z,-77.55
2025-11-13T19:58:19.476876Z,-65.25
2025-11-13T19:58:19.477876Z,-70.29
2025-11-13T19:58:19.478876Z,-61.56
2025-11-13T19:58:19.479876Z,-70.90
2025-11-13T19:58:19.480876Z,-69.41
2025-11-13T19:58:19.481876Z,-58.80
2025-11-13T19:58:19.482876Z,-64.94
2025-11-13T19:58:19.483876Z,-73.29
2025-11-13T19:58:19.484876Z,-62.50
2025-11-13T19:58:19.485876Z,-62.90
2025-11-13T19:58:19.486876Z,-58.81
2025-11-13T19:58:19.487876Z,-66.56
2025-11-13T19:58:19.488876Z,-64.88
2025-11-13T19:58:19.489876Z,-59.54
2025-11-13T19:58:19.490876Z,-65.45
2025-11-13T19:58:19.491876Z,-62.83
2025-11-13T19:58:19.492876Z,-74.42
2025-11-13T19:58:19.493876Z,-72.34
2025-11-13T19:58:19.494876Z,-69.24
2025-11-13T19:58:19.495876Z,-66.08
2025-11-13T19:58:19.496876Z,-70.52
2025-11-13T19:58:19.497876Z,-60.21
2025-11-13T19:58:19.498876Z,-54.82
2025-11-13T19:58:19.499876Z,-67.53
2025-11-13T19:58:19.500876Z,-66.34
2025-11-13T19:58:19.501876Z,-61.05
2025-11-13T19:58:19.502876Z,-63.62
2025-11-13T19:58:19.503876Z,-67.95
2025-11-13T19:58:19.504876Z,-69.93
2025-11-13T19:58:19.505876Z,-68.47
2025-11-13T19:58:19.506876Z,-64.88
2025-11-13T19:58:19.507876Z,-74.80
2025-11-13T19:58:19.508876Z,-67.05
2025-11-13T19:58:19.509876Z,-62.62
2025-11-13T19:58:19.510876Z,-67.01
2025-11-13T19:58:19.511876Z,-59.26
2025-11-13T19:58:19.512876Z,-71.73
2025-11-13T19:58:19.513876Z,-72.79
2025-11-13T19:58:19.514876Z,-58.18
